lat_deg,lon_deg
39.00527283,-76.49770657
39.0052866,-76.49769168
39.00530037,-76.49767679
39.00531414,-76.4976619
39.00532791,-76.49764701
39.00534168,-76.49763212
39.00535545,-76.49761723
39.00536922,-76.49760234
39.00538299,-76.49758745
39.00539675,-76.49757256
39.00541052,-76.49755767
39.00542429,-76.49754278
39.00543806,-76.49752789
39.00545183,-76.497513
39.0054656,-76.49749811
39.00547937,-76.49748322
39.00549301,-76.49746815
39.00550523,-76.49745121
39.0055155,-76.49743226
39.0055236,-76.49741166
39.00552939,-76.49738981
39.00553275,-76.49736714
39.00553361,-76.4973441
39.00553197,-76.49732113
39.00552785,-76.49729867
39.00552132,-76.49727717
39.00551253,-76.49725704
39.00550164,-76.49723867
39.0054891,-76.4972221
39.00547636,-76.49720577
39.00546362,-76.49718944
39.00545088,-76.49717312
39.00543814,-76.49715679
39.0054254,-76.49714047
39.00541266,-76.49712414
39.00540461,-76.49711382
39.00540461,-76.49711382
39.00539265,-76.49709657
39.00538103,-76.49707892
39.00536942,-76.49706128
39.0053578,-76.49704363
39.00534618,-76.49702598
39.00533456,-76.49700834
39.00532294,-76.49699069
39.00531133,-76.49697304
39.00529971,-76.4969554
39.00528809,-76.49693775
39.00527647,-76.49692011
39.00526485,-76.49690246
39.00525324,-76.49688481
39.00524162,-76.49686717
39.00523,-76.49684952
39.00521838,-76.49683187
39.00520676,-76.49681423
39.00519514,-76.49679658
39.00518353,-76.49677893
39.00517191,-76.49676129
39.00516029,-76.49674364
39.00514867,-76.49672599
39.00513705,-76.49670835
39.00512544,-76.4966907
39.00511382,-76.49667305
39.0051022,-76.49665541
39.00509058,-76.49663776
39.00507896,-76.49662011
39.00506735,-76.49660247
39.00505573,-76.49658482
39.00504411,-76.49656717
39.00503249,-76.49654953
39.00502087,-76.49653188
39.00500926,-76.49651423
39.00499764,-76.49649659
39.00498602,-76.49647894
39.0049744,-76.4964613
39.00496278,-76.49644365
39.00495117,-76.496426
39.00493955,-76.49640836
39.00492793,-76.49639071
39.00491631,-76.49637306
39.00490469,-76.49635542
39.00489307,-76.49633777
39.00488146,-76.49632012
39.00486984,-76.49630248
39.00485822,-76.49628483
39.0048466,-76.49626718
39.00483498,-76.49624954
39.00482337,-76.49623189
39.00481175,-76.49621425
39.00480013,-76.4961966
39.00478851,-76.49617895
39.00477689,-76.49616131
39.00476527,-76.49614366
39.00475366,-76.49612601
39.00474204,-76.49610837
39.00473042,-76.49609072
39.0047188,-76.49607307
39.00470718,-76.49605543
39.00469557,-76.49603778
39.00468395,-76.49602014
39.00467233,-76.49600249
39.00466071,-76.49598484
39.00464909,-76.4959672
39.00463747,-76.49594955
39.00462586,-76.4959319
39.00461424,-76.49591426
39.00460262,-76.49589661
39.004591,-76.49587897
39.00457938,-76.49586132
39.00456777,-76.49584367
39.00455615,-76.49582603
39.00454453,-76.49580838
39.00453291,-76.49579073
39.00452129,-76.49577309
39.00450967,-76.49575544
39.00449806,-76.4957378
39.00448644,-76.49572015
39.00447482,-76.4957025
39.0044632,-76.49568486
39.00445158,-76.49566721
39.00443997,-76.49564956
39.00442835,-76.49563192
39.00441673,-76.49561427
39.00440511,-76.49559663
39.00439349,-76.49557898
39.00438187,-76.49556133
39.00437026,-76.49554369
39.00435864,-76.49552604
39.00434702,-76.4955084
39.0043354,-76.49549075
39.00432378,-76.4954731
39.00431216,-76.49545546
39.00430055,-76.49543781
39.00428893,-76.49542016
39.00427731,-76.49540252
39.00426569,-76.49538487
39.00425407,-76.49536723
39.00424246,-76.49534958
39.00423084,-76.49533193
39.00421922,-76.49531429
39.0042076,-76.49529664
39.00419598,-76.495279
39.00418436,-76.49526135
39.00417275,-76.4952437
39.00416113,-76.49522606
39.00414951,-76.49520841
39.00413789,-76.49519077
39.00412627,-76.49517312
39.00411465,-76.49515547
39.00410304,-76.49513783
39.00409142,-76.49512018
39.0040798,-76.49510254
39.00406818,-76.49508489
39.00405656,-76.49506724
39.00404494,-76.4950496
39.00403333,-76.49503195
39.00402171,-76.49501431
39.00401009,-76.49499666
39.00399847,-76.49497901
39.00398685,-76.49496137
39.00397523,-76.49494372
39.00396362,-76.49492608
39.003952,-76.49490843
39.00394038,-76.49489078
39.00392876,-76.49487314
39.00391714,-76.49485549
39.00390552,-76.49483785
39.00389391,-76.4948202
39.00388229,-76.49480255
39.00387067,-76.49478491
39.00385905,-76.49476726
39.00384743,-76.49474962
39.00383581,-76.49473197
39.0038242,-76.49471433
39.00381258,-76.49469668
39.00380096,-76.49467903
39.00378934,-76.49466139
39.00377772,-76.49464374
39.0037661,-76.4946261
39.00375448,-76.49460845
39.00374287,-76.4945908
39.00373125,-76.49457316
39.00371963,-76.49455551
39.00370801,-76.49453787
39.00369639,-76.49452022
39.00368477,-76.49450258
39.00367316,-76.49448493
39.00366154,-76.49446728
39.00364992,-76.49444964
39.0036383,-76.49443199
39.00362668,-76.49441435
39.00361506,-76.4943967
39.00360345,-76.49437905
39.00359183,-76.49436141
39.00358021,-76.49434376
39.00356859,-76.49432612
39.00355697,-76.49430847
39.00354535,-76.49429083
39.00353373,-76.49427318
39.00352212,-76.49425553
39.0035105,-76.49423789
39.00349888,-76.49422024
39.00348726,-76.4942026
39.00347564,-76.49418495
39.00346402,-76.49416731
39.00345241,-76.49414966
39.00344079,-76.49413201
39.00342903,-76.49411453
39.00341581,-76.49409886
39.00340102,-76.49408571
39.00338495,-76.49407533
39.0033679,-76.49406791
39.00335022,-76.4940636
39.00333224,-76.4940625
39.00331431,-76.4940646
39.00329679,-76.49406989
39.00328001,-76.49407825
39.00326431,-76.49408952
39.00324998,-76.49410348
39.00323705,-76.49411955
39.00322431,-76.49413588
39.00321157,-76.49415221
39.00319883,-76.49416853
39.00318609,-76.49418486
39.00317336,-76.49420119
39.00316062,-76.49421752
39.00315257,-76.49422783
39.00315257,-76.49422783
39.00313983,-76.49424416
39.00312709,-76.49426049
39.00311436,-76.49427681
39.00310162,-76.49429314
39.00308888,-76.49430947
39.00307614,-76.49432579
39.0030634,-76.49434212
39.00305067,-76.49435845
39.00303793,-76.49437478
39.00302519,-76.4943911
39.00301245,-76.49440743
39.00299971,-76.49442376
39.00298697,-76.49444008
39.00297424,-76.49445641
39.0029615,-76.49447274
39.00294876,-76.49448907
39.00293602,-76.49450539
39.00292328,-76.49452172
39.00291055,-76.49453805
39.00289781,-76.49455437
39.00288507,-76.4945707
39.00287233,-76.49458703
39.00285959,-76.49460336
39.00284686,-76.49461968
39.00283412,-76.49463601
39.00282138,-76.49465234
39.00280864,-76.49466866
39.0027959,-76.49468499
39.00278316,-76.49470132
39.00277043,-76.49471764
39.00275769,-76.49473397
39.00274495,-76.4947503
39.00273221,-76.49476663
39.00271947,-76.49478295
39.00270674,-76.49479928
39.002694,-76.49481561
39.00268126,-76.49483193
39.00266852,-76.49484826
39.00265578,-76.49486459
39.00264305,-76.49488091
39.00263031,-76.49489724
39.00261757,-76.49491357
39.00260483,-76.4949299
39.00259209,-76.49494622
39.00257935,-76.49496255
39.00256662,-76.49497888
39.00255388,-76.4949952
39.00254114,-76.49501153
39.0025284,-76.49502786
39.00251566,-76.49504418
39.00250293,-76.49506051
39.00249019,-76.49507684
39.00247745,-76.49509316
39.00246471,-76.49510949
39.00245197,-76.49512582
39.00243923,-76.49514215
39.0024265,-76.49515847
39.00241376,-76.4951748
39.00240102,-76.49519113
39.00238828,-76.49520745
39.00237554,-76.49522378
39.0023628,-76.49524011
39.00235007,-76.49525643
39.00233733,-76.49527276
39.00232459,-76.49528909
39.00231185,-76.49530541
39.00229911,-76.49532174
39.00228638,-76.49533807
39.00227364,-76.49535439
39.0022609,-76.49537072
39.00224816,-76.49538705
39.00223542,-76.49540337
39.00222268,-76.4954197
39.00220995,-76.49543603
39.00219721,-76.49545235
39.00218447,-76.49546868
39.00217173,-76.49548501
39.00215899,-76.49550133
39.00214625,-76.49551766
39.00213352,-76.49553399
39.00212078,-76.49555032
39.00210804,-76.49556664
39.0020953,-76.49558297
39.00208256,-76.4955993
39.00206983,-76.49561562
39.00205709,-76.49563195
39.00204435,-76.49564828
39.00203161,-76.4956646
39.00201887,-76.49568093
39.00200613,-76.49569726
39.0019934,-76.49571358
39.00198066,-76.49572991
39.00196792,-76.49574624
39.00195518,-76.49576256
39.00194244,-76.49577889
39.0019297,-76.49579522
39.00191697,-76.49581154
39.00190423,-76.49582787
39.00189149,-76.4958442
39.00187875,-76.49586052
39.00186601,-76.49587685
39.00185327,-76.49589317
39.00184054,-76.4959095
39.0018278,-76.49592583
39.00181506,-76.49594215
39.00180232,-76.49595848
39.00178958,-76.49597481
39.00177684,-76.49599113
39.00176411,-76.49600746
39.00175137,-76.49602379
39.00173863,-76.49604011
39.00172589,-76.49605644
39.00171315,-76.49607277
39.00170041,-76.49608909
39.00168768,-76.49610542
39.00167494,-76.49612175
39.0016622,-76.49613807
39.00164946,-76.4961544
39.00163672,-76.49617073
39.00162398,-76.49618705
39.00161125,-76.49620338
39.00159851,-76.49621971
39.00158577,-76.49623603
39.00157303,-76.49625236
39.00156029,-76.49626868
39.00154755,-76.49628501
39.00153482,-76.49630134
39.00152208,-76.49631766
39.00150934,-76.49633399
39.0014966,-76.49635032
39.00148386,-76.49636664
39.00147112,-76.49638297
39.00145839,-76.4963993
39.00144565,-76.49641562
39.00143291,-76.49643195
39.00142017,-76.49644828
39.00140743,-76.4964646
39.00139469,-76.49648093
39.00138196,-76.49649725
39.00136922,-76.49651358
39.00135648,-76.49652991
39.00134374,-76.49654623
39.001331,-76.49656256
39.00131826,-76.49657889
39.00130553,-76.49659521
39.00129279,-76.49661154
39.00128005,-76.49662787
39.00126731,-76.49664419
39.00125457,-76.49666052
39.00124183,-76.49667684
39.00122909,-76.49669317
39.00121636,-76.4967095
39.00120362,-76.49672582
39.00119088,-76.49674215
39.00117814,-76.49675848
39.0011654,-76.4967748
39.00115266,-76.49679113
39.00113993,-76.49680746
39.00112719,-76.49682378
39.00111445,-76.49684011
39.00110171,-76.49685643
39.00108897,-76.49687276
39.00107623,-76.49688909
39.00106349,-76.49690541
39.00105076,-76.49692174
39.00103802,-76.49693806
39.00102528,-76.49695439
39.00101254,-76.49697072
39.0009998,-76.49698704
39.00098706,-76.49700337
39.00097433,-76.4970197
39.00096159,-76.49703602
39.00094885,-76.49705235
39.00093611,-76.49706867
39.00092337,-76.497085
39.00091063,-76.49710133
39.00090074,-76.49711401
