elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps,depth_m,alt_asf_m
1.008e-06,39,-76.5,0,0,0,60
0.05025007,39,-76.5,0,0,0,60
0.100492219,39,-76.5,0,0,0,60
0.150684852,39.00000002,-76.5,8.240075289e-13,0.04993415,0.00998683,59.99001317
0.200878646,39.00000007,-76.5,-5.023885704e-12,0.099937432,0.0199874864,59.98001251
0.251083852,39.00000014,-76.5,1.855545295e-12,0.149952584,0.0299905168,59.97000948
0.301301454,39.00000023,-76.5,3.497074842e-12,0.200013554,0.0400027108,59.95999729
0.351512334,39.00000034,-76.5,1.2452454e-11,0.249965996,0.0499931992,59.9500068
0.401705832,39.00000047,-76.5,-6.014586686e-12,0.29998009,0.059996018,59.94000398
0.451893918,39.00000063,-76.5,-1.079879712e-11,0.349949122,0.0699898244,59.93001018
0.502069838,39.00000081,-76.5,1.779579682e-14,0.399951088,0.0799902176,59.92000978
0.552288235,39.00000101,-76.5,-6.84597406e-12,0.449951823,0.0899903646,59.91000964
0.60247433,39.00000124,-76.5,-7.485538397e-12,0.499956296,0.0999912592,59.90000874
0.652648165,39.00000149,-76.5,1.80083569e-12,0.549939833,0.1099879666,59.89001203
0.702839865,39.00000176,-76.5,-1.396694237e-11,0.599972447,0.1199944894,59.88000551
0.753033784,39.00000205,-76.5,-1.195051355e-11,0.649942536,0.1299885072,59.87001149
0.803216527,39.00000237,-76.5,-9.736750106e-12,0.700086011,0.1400172022,59.8599828
0.853413072,39.0000027,-76.5,-1.100297951e-12,0.74996091,0.149992182,59.85000782
0.903610267,39.00000306,-76.5,8.201929772e-13,0.799937577,0.1599875154,59.84001248
0.953831948,39.00000344,-76.5,-4.967647503e-12,0.84993964,0.169987928,59.83001207
1.004015977,39.00000385,-76.5,1.104874186e-11,0.899935138,0.1799870276,59.82001297
1.054253525,39.00000428,-76.5,-3.982493462e-12,0.949947009,0.1899894018,59.8100106
1.104432372,39.00000473,-76.5,-1.313092099e-11,0.999954414,0.1999908828,59.80000912
1.154636696,39.0000052,-76.5,7.95182869e-12,1.049964107,0.2099928214,59.79000718
1.204819473,39.0000057,-76.5,1.105918597e-12,1.099975146,0.2199950292,59.78000497
1.25499988,39.00000621,-76.5,7.331818383e-12,1.149964256,0.2299928512,59.77000715
1.305159777,39.00000676,-76.5,-2.794326327e-12,1.199971414,0.2399942828,59.76000572
1.355307335,39.00000732,-76.5,-1.128837049e-11,1.249937073,0.2499874146,59.75001259
1.405459608,39.0000079,-76.5,-1.34018449e-12,1.299940915,0.259988183,59.74001182
1.455617758,39.00000851,-76.5,5.89316332e-12,1.34993638,0.269987276,59.73001272
1.505768011,39.00000914,-76.5,4.524474304e-12,1.399973524,0.2799947048,59.7200053
1.555933436,39.0000098,-76.5,7.195549028e-12,1.449952398,0.2899904796,59.71000952
1.606085099,39.00001047,-76.5,-4.248533604e-12,1.500030322,0.3000060644,59.69999394
1.656277684,39.00001117,-76.5,-8.029451421e-12,1.549941455,0.309988291,59.69001171
1.706492075,39.00001189,-76.5,2.328408322e-12,1.599941483,0.3199882966,59.6800117
1.75675616,39.00001263,-76.5,-2.071315298e-12,1.649943696,0.3299887392,59.67001126
1.80701604,39.0000134,-76.5,-2.400490504e-12,1.69994292,0.339988584,59.66001142
1.857237345,39.00001419,-76.5,7.142282944e-12,1.749940411,0.3499880822,59.65001192
1.90751519,39.000015,-76.5,-2.416940166e-13,1.799950859,0.3599901718,59.64000983
1.957738015,39.00001583,-76.5,3.722116203e-12,1.849943899,0.3699887798,59.63001122
2.00793525,39.00001669,-76.5,-5.325267492e-12,1.899985149,0.3799970298,59.62000297
2.058181843,39.00001756,-76.5,-6.917702389e-12,1.949946799,0.3899893598,59.61001064
2.108406533,39.00001847,-76.5,2.350935488e-12,1.999965873,0.3999931746,59.60000683
2.158592931,39.00001939,-76.5,8.678951546e-12,2.049949151,0.4099898302,59.59001017
2.20879557,39.00002033,-76.5,-1.551091146e-12,2.099971813,0.4199943626,59.58000564
2.259009935,39.0000213,-76.5,-2.20238072e-12,2.149960334,0.4299920668,59.57000793
2.309203622,39.00002229,-76.5,-3.720988834e-12,2.199950666,0.4399901332,59.56000987
2.359401467,39.00002331,-76.5,-1.1224254e-11,2.249937376,0.4499874752,59.55001252
2.409577244,39.00002434,-76.5,1.085621647e-11,2.299953005,0.459990601,59.5400094
2.459764715,39.0000254,-76.5,-2.553631869e-12,2.349933939,0.4699867878,59.53001321
2.509946059,39.00002648,-76.5,-2.377309684e-12,2.399940935,0.479988187,59.52001181
2.560159062,39.00002758,-76.5,-9.083292716e-12,2.44993609,0.489987218,59.51001278
2.610405304,39.00002871,-76.5,-4.887984374e-12,2.499935956,0.4999871912,59.50001281
2.660559807,39.00002986,-76.5,-1.317671424e-12,2.549936065,0.509987213,59.49001279
2.710726663,39.00003103,-76.5,8.879409995e-12,2.599940991,0.5199881982,59.4800118
2.76087738,39.00003222,-76.5,-3.343749066e-12,2.649934802,0.5299869604,59.47001304
2.811042318,39.00003344,-76.5,-5.81010538e-12,2.699988455,0.539997691,59.46000231
2.861233921,39.00003468,-76.5,-3.057441226e-12,2.749936451,0.5499872902,59.45001271
2.911430516,39.00003594,-76.5,-1.242089788e-11,2.799936373,0.5599872746,59.44001273
2.961602012,39.00003722,-76.5,-1.182943049e-11,2.849957558,0.5699915116,59.43000849
3.011790263,39.00003853,-76.5,3.69909356e-12,2.899937605,0.579987521,59.42001248
3.062027474,39.00003986,-76.5,7.658940517e-12,2.949936902,0.5899873804,59.41001262
3.112309117,39.00004121,-76.5,-1.565952322e-12,2.999987088,0.5999974176,59.40000258
3.162471499,39.00004256,-76.5,1.733024773e-12,3,0.6099873946,59.39001261
3.212653044,39.00004391,-76.5,1.738498932e-12,3,0.619996178,59.38000382
3.262834914,39.00004526,-76.5,-1.31528155e-12,3,0.6299867242,59.37001328
3.312995494,39.00004661,-76.5,-2.725326761e-12,3,0.6399967272,59.36000327
3.363163178,39.00004796,-76.5,-1.178775152e-12,3,0.6499904678,59.35000953
3.413325443,39.00004932,-76.5,-8.908896609e-12,3,0.6599881658,59.34001183
3.463528438,39.00005067,-76.5,-9.697210315e-13,3,0.6699882376,59.33001176
3.513703156,39.00005202,-76.5,-1.623210627e-13,3,0.679988154,59.32001185
3.563878535,39.00005337,-76.5,-9.448751006e-12,3,0.6899983766,59.31000162
3.614051809,39.00005472,-76.5,-4.176964595e-13,3,0.6999973874,59.30000261
3.664265794,39.00005607,-76.5,5.634213446e-12,3,0.7099968438,59.29000316
3.714420647,39.00005742,-76.5,-1.210463642e-11,3,0.7199882292,59.28001177
3.764582968,39.00005877,-76.5,-1.056262736e-11,3,0.729987819,59.27001218
3.814744246,39.00006013,-76.5,-7.051425828e-12,3,0.7399882622,59.26001174
3.864898289,39.00006148,-76.5,-7.051425828e-12,3,0.7499870502,59.25001295
3.915048482,39.00006283,-76.5,-7.033864913e-12,3,0.7599872538,59.24001275
3.965193085,39.00006418,-76.5,-1.282407805e-11,3,0.769986825,59.23001317
4.015354279,39.00006553,-76.5,-6.559763727e-12,3,0.7799892926,59.22001071
4.065503865,39.00006688,-76.5,-1.459638121e-12,3,0.7899873028,59.2100127
4.115659667,39.00006823,-76.5,4.522853457e-13,3,0.7999878608,59.20001214
4.165817971,39.00006958,-76.5,-4.451022463e-12,3,0.8099878524,59.19001215
4.215959808,39.00007094,-76.5,1.345343193e-12,3,0.8199986092,59.18000139
4.266093749,39.00007229,-76.5,-2.084626038e-13,3,0.8299850038,59.170015
4.316260487,39.00007364,-76.5,-9.957791953e-12,3,0.8399870922,59.16001291
4.366426957,39.00007499,-76.5,1.648215393e-12,3,0.849987423,59.15001258
4.416583322,39.00007634,-76.5,-8.608890266e-12,3,0.8599886496,59.14001135
4.466773714,39.00007769,-76.5,-9.119457127e-12,3,0.8699912364,59.13000876
4.516966669,39.00007904,-76.5,7.692772366e-12,3,0.8799977744,59.12000223
4.567161477,39.00008039,-76.5,6.579895406e-13,3,0.8899948702,59.11000513
4.617317005,39.00008174,-76.5,-6.429770653e-12,3,0.8999891648,59.10001084
4.667525148,39.00008309,-76.5,9.509474912e-12,3,0.9099885366,59.09001146
4.717693709,39.00008445,-76.5,-5.624892267e-12,3,0.919994099,59.0800059
4.767904768,39.0000858,-76.5,1.648989251e-12,3,0.9299945696,59.07000543
4.818096433,39.00008715,-76.5,2.108097953e-12,3,0.939991186,59.06000881
4.868311157,39.0000885,-76.5,-3.654796583e-12,3,0.9499926948,59.05000731
4.918477902,39.00008985,-76.5,2.070544744e-13,3,0.9599895584,59.04001044
4.968662774,39.0000912,-76.5,-5.713104331e-12,3,0.9699912036,59.0300088
5.01884207,39.00009255,-76.5,7.232231766e-12,3,0.9799893696,59.02001063
5.069023389,39.00009391,-76.5,1.008312277e-11,3,0.9899952504,59.01000475
5.119177724,39.00009526,-76.5,6.69005464e-12,3,0.9999943232,59.00000568
5.169339332,39.00009661,-76.5,7.374711492e-12,3,1.009994485,58.99000552
5.219495606,39.00009796,-76.5,-4.951387242e-12,3,1.019991749,58.98000825
5.269667203,39.00009931,-76.5,-6.580155276e-12,3,1.029992415,58.97000758
5.319909934,39.00010066,-76.5,3.111053064e-12,3,1.03999916,58.96000084
5.370132668,39.00010201,-76.5,7.194908114e-12,3,1.050004761,58.94999524
