elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps,depth_m,alt_asf_m
10.04158515,39.00022902,-76.5,4.614688802e-12,3,0,60
10.09185229,39.00023037,-76.5,2.584656715e-12,3,0,60
10.14207695,39.00023172,-76.5,-1.157944993e-11,3,0,60
10.19225257,39.00023308,-76.5,-1.877243819e-12,3,0,60
10.24244057,39.00023443,-76.5,-5.937824276e-12,3,0,60
10.2926226,39.00023578,-76.5,-3.316257628e-12,3,0,60
10.3427843,39.00023713,-76.5,-6.613784316e-12,3,0,60
10.39295988,39.00023848,-76.5,8.230885129e-12,3,0,60
10.44317752,39.00023983,-76.5,-4.735935194e-12,3,0,60
10.49341887,39.00024118,-76.5,1.655578966e-12,3,0,60
10.54360787,39.00024253,-76.5,-1.260640673e-11,3,0,60
10.59373201,39.00024389,-76.5,-4.693521509e-13,3,0,60
10.6438983,39.00024524,-76.5,2.966644589e-12,3,0,60
10.69406411,39.00024659,-76.5,-4.442206767e-12,3,0,60
10.74426619,39.00024794,-76.5,-1.134284906e-11,3,0,60
10.79443819,39.00024929,-76.5,1.355710225e-11,3,0,60
10.84465365,39.00025064,-76.5,-6.370093398e-12,3,0,60
10.89483455,39.00025199,-76.5,1.471076079e-12,3,0,60
10.94501852,39.00025334,-76.5,-2.774347963e-12,3,0,60
10.99518573,39.00025469,-76.5,1.291066673e-11,3,0,60
11.04535912,39.00025605,-76.5,-1.133334915e-12,3,0,60
11.09553488,39.0002574,-76.5,4.739152814e-12,3,0,60
11.14573396,39.00025875,-76.5,-6.07969396e-12,3,0,60
11.19590736,39.0002601,-76.5,2.490766581e-12,3,0,60
11.24608352,39.00026145,-76.5,-5.428579413e-12,3,0,60
11.29630661,39.0002628,-76.5,2.972411327e-12,3,0,60
11.34649318,39.00026415,-76.5,5.283740254e-13,3,0,60
11.39668465,39.0002655,-76.5,-1.085219173e-11,3,0,60
11.44686135,39.00026685,-76.5,9.589876053e-13,3,0,60
11.4972821,39.00026821,-76.5,9.169499086e-12,3,0,60
11.54750311,39.00026956,-76.5,-5.494941116e-12,3,0,60
11.59772399,39.00027091,-76.5,9.620827934e-13,3,0,60
11.64789333,39.00027226,-76.5,-1.073570847e-11,3,0,60
11.6980604,39.00027361,-76.5,-4.508357324e-12,3,0,60
11.74827487,39.00027496,-76.5,-1.640651638e-12,3,0,60
11.7984549,39.00027631,-76.5,-1.053615582e-12,3,0,60
11.84864003,39.00027766,-76.5,2.797516701e-12,3,0,60
11.89881036,39.00027902,-76.5,-7.511326505e-12,3,0,60
11.94900591,39.00028037,-76.5,-1.684971407e-12,3,0,60
11.99917631,39.00028172,-76.5,-4.991396945e-12,3,0,60
12.04936941,39.00028307,-76.5,-2.193387342e-12,3,0,60
12.09957619,39.00028442,-76.5,-8.170682064e-13,3,0,60
12.14973273,39.00028577,-76.5,2.455107638e-12,3,0,60
12.19990083,39.00028712,-76.5,1.896631744e-12,3,0,60
12.25007453,39.00028847,-76.5,-7.736399314e-12,3,0,60
12.30025531,39.00028982,-76.5,4.346554101e-12,3,0,60
12.35043152,39.00029118,-76.5,-6.061317385e-14,3,0,60
12.40062609,39.00029253,-76.5,1.826569453e-13,3,0,60
12.45079612,39.00029388,-76.5,5.943471284e-12,3,0,60
12.50098785,39.00029523,-76.5,-4.443313608e-12,3,0,60
12.55116347,39.00029658,-76.5,-3.826266045e-12,3,0,60
12.60172928,39.00029793,-76.5,5.653150484e-12,3,0,60
12.65219684,39.00029928,-76.5,5.628058629e-12,3,0,60
12.70238086,39.00030063,-76.5,1.22999966e-11,3,0,60
12.75261347,39.00030198,-76.5,-1.91340569e-12,3,0,60
12.80277739,39.00030334,-76.5,1.307369186e-11,3,0,60
12.85295499,39.00030469,-76.5,-2.819035407e-13,3,0,60
12.90314295,39.00030604,-76.5,4.789935137e-13,3,0,60
12.9533619,39.00030739,-76.5,5.612181061e-12,3,0,60
13.00355897,39.00030874,-76.5,5.964766786e-12,3,0,60
13.05375987,39.00031009,-76.5,-6.129622163e-12,3,0,60
13.10399825,39.00031144,-76.5,1.312235968e-11,3,0,60
13.15419538,39.00031279,-76.5,4.662864388e-12,3,0,60
13.20443346,39.00031415,-76.5,2.315250695e-12,3,0,60
13.25468279,39.0003155,-76.5,-8.522767888e-13,3,0,60
13.30488452,39.00031685,-76.5,-9.425492124e-12,3,0,60
13.35507933,39.0003182,-76.5,2.993109754e-12,3,0,60
13.40530156,39.00031955,-76.5,2.013355295e-12,3,0,60
13.4554926,39.0003209,-76.5,6.589035116e-12,3,0,60
13.50572183,39.00032226,-76.5,1.850443859e-12,3,0,60
13.55591909,39.00032361,-76.5,-8.704615136e-12,3,0,60
13.60612226,39.00032496,-76.5,2.40278719e-12,3,0,60
13.65631936,39.00032631,-76.5,-1.787121484e-12,3,0,60
13.70650332,39.00032766,-76.5,-6.595910083e-12,3,0,60
13.75671349,39.00032901,-76.5,-6.689643691e-12,3,0,60
13.80689031,39.00033036,-76.5,-3.166405343e-12,3,0,60
13.85709119,39.00033171,-76.5,-2.413871835e-12,3,0,60
13.90728858,39.00033306,-76.5,3.898304173e-12,3,0,60
13.95749309,39.00033441,-76.5,9.65328965e-12,3,0,60
14.00767202,39.00033576,-76.5,3.693782481e-12,3,0,60
14.05785859,39.00033712,-76.5,-1.215616233e-11,3,0,60
14.10808655,39.00033847,-76.5,-3.769238902e-12,3,0,60
14.15829104,39.00033982,-76.5,-5.156371337e-12,3,0,60
14.20850125,39.00034117,-76.5,5.555794643e-13,3,0,60
14.25868874,39.00034252,-76.5,-1.001842445e-13,3,0,60
14.3088693,39.00034387,-76.5,-8.178648819e-12,3,0,60
14.35909965,39.00034522,-76.5,-7.077512848e-12,3,0,60
14.40931647,39.00034657,-76.5,-1.027939731e-11,3,0,60
14.45951881,39.00034792,-76.5,1.031389496e-12,3,0,60
14.50975483,39.00034928,-76.5,-6.291935936e-13,3,0,60
14.56001686,39.00035063,-76.5,6.155413114e-12,3,0,60
14.61025565,39.00035198,-76.5,1.106085357e-11,3,0,60
14.66046473,39.00035333,-76.5,-7.487509383e-12,3,0,60
14.71063206,39.00035468,-76.5,-7.04625155e-12,3,0,60
14.7608223,39.00035603,-76.5,-1.366141541e-11,3,0,60
14.811002,39.00035738,-76.5,-1.211154032e-11,3,0,60
