lat_deg,lon_deg
39.00270232,-76.49953823
39.00272028,-76.49953984
39.00273789,-76.49954463
39.0027548,-76.49955253
39.0027707,-76.49956336
39.00278526,-76.49957692
39.00279862,-76.4995924
39.00281313,-76.49960606
39.00282898,-76.49961699
39.00284586,-76.49962498
39.00286345,-76.49962989
39.0028814,-76.49963162
39.00289937,-76.49963012
39.00291699,-76.49962544
39.00293394,-76.49961765
39.00294987,-76.49960692
39.00296449,-76.49959345
39.0029775,-76.49957751
39.00298865,-76.4995594
39.00299773,-76.49953948
39.00300455,-76.49951813
39.003009,-76.49949578
39.00301097,-76.49947285
39.00301043,-76.49944979
39.00300739,-76.49942705
39.00300191,-76.49940507
39.0029941,-76.49938429
39.00298411,-76.4993651
39.00297213,-76.49934788
39.0029584,-76.49933296
39.00294318,-76.49932064
39.00292677,-76.49931115
39.00290949,-76.49930468
39.00289168,-76.49930136
39.00287368,-76.49930125
39.00285584,-76.49930434
39.00283797,-76.49930713
39.00281996,-76.49930734
39.00280194,-76.49930734
39.00278392,-76.49930734
39.00276591,-76.49930734
39.00274789,-76.49930734
39.00272988,-76.49930734
39.00271186,-76.49930734
39.00270232,-76.49930734
39.00270232,-76.49930734
39.00268431,-76.49930734
39.00266629,-76.49930734
39.00264828,-76.49930734
39.00263026,-76.49930734
39.00261225,-76.49930735
39.00259423,-76.49930735
39.00257621,-76.49930735
39.0025582,-76.49930735
39.00254018,-76.49930735
39.00252217,-76.49930735
39.00250415,-76.49930735
39.00248614,-76.49930735
39.00246812,-76.49930735
39.00245011,-76.49930735
39.00243209,-76.49930735
39.00241408,-76.49930735
39.00239606,-76.49930735
39.00237804,-76.49930735
39.00236003,-76.49930735
39.00234201,-76.49930735
39.002324,-76.49930735
39.00230598,-76.49930735
39.00228797,-76.49930735
39.00226995,-76.49930735
39.00225194,-76.49930735
39.00223392,-76.49930735
39.0022159,-76.49930735
39.00219789,-76.49930735
39.00217987,-76.49930735
39.00216186,-76.49930735
39.00214384,-76.49930735
39.00212583,-76.49930735
39.00210781,-76.49930735
39.0020898,-76.49930735
39.00207178,-76.49930735
39.00205377,-76.49930735
39.00203575,-76.49930735
39.00201773,-76.49930735
39.00199972,-76.49930735
39.0019817,-76.49930735
39.00196369,-76.49930735
39.00194567,-76.49930735
39.00192766,-76.49930735
39.00190964,-76.49930735
39.00189163,-76.49930735
39.00187361,-76.49930735
39.00185559,-76.49930735
39.00183758,-76.49930735
39.00181956,-76.49930735
39.00180155,-76.49930735
39.00178353,-76.49930735
39.00176552,-76.49930735
39.0017475,-76.49930735
39.00172949,-76.49930735
39.00171147,-76.49930735
39.00169346,-76.49930735
39.00167544,-76.49930735
39.00165742,-76.49930735
39.00163941,-76.49930735
39.00162139,-76.49930735
39.00160338,-76.49930735
39.00158536,-76.49930736
39.00156735,-76.49930736
39.00154933,-76.49930736
39.00153132,-76.49930736
39.0015133,-76.49930736
39.00149528,-76.49930736
39.00147727,-76.49930736
39.00145925,-76.49930736
39.00144124,-76.49930736
39.00142322,-76.49930736
39.00140521,-76.49930736
39.00138719,-76.49930736
39.00136918,-76.49930736
39.00135116,-76.49930736
39.00133315,-76.49930736
39.00131513,-76.49930736
39.00129711,-76.49930736
39.0012791,-76.49930736
39.00126108,-76.49930736
39.00124307,-76.49930736
39.00122505,-76.49930736
39.00120704,-76.49930736
39.00118902,-76.49930736
39.00117101,-76.49930736
39.00115299,-76.49930736
39.00113497,-76.49930736
39.00111696,-76.49930736
39.00109894,-76.49930736
39.00108093,-76.49930736
39.00106291,-76.49930736
39.0010449,-76.49930736
39.00102688,-76.49930736
39.00100887,-76.49930736
39.00099085,-76.49930736
39.00097284,-76.49930736
39.00095482,-76.49930736
39.0009368,-76.49930736
39.00091879,-76.49930736
39.00090077,-76.49930736
