elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps
87.81185481,39.00233143,-76.5,7.229464085e-12,3
87.86213218,39.00233278,-76.5,8.888702641e-12,3
87.91234282,39.00233413,-76.5,2.568822585e-12,3
87.96252198,39.00233548,-76.5,3.26637079e-12,3
88.01270562,39.00233684,-76.5,3.195625977e-12,3
88.06295667,39.00233819,-76.5,-9.874160102e-13,3
88.1132406,39.00233954,-76.5,1.033539387e-11,3
88.16345688,39.00234089,-76.5,2.135548483e-12,3
88.21367921,39.00234224,-76.5,7.872636317e-12,3
88.26390725,39.00234359,-76.5,-1.452708548e-12,3
88.31414241,39.00234494,-76.5,6.419694439e-12,3
88.36435573,39.00234629,-76.5,2.848867206e-12,3
88.41454282,39.00234765,-76.5,3.854320047e-12,3
88.46478506,39.002349,-76.5,7.019399622e-12,3
88.51499719,39.00235035,-76.5,1.762132807e-12,3
88.56522587,39.0023517,-76.5,-5.777074139e-13,3
88.61548239,39.00235305,-76.5,7.782110287e-12,3
88.66572205,39.0023544,-76.5,-7.331329317e-12,3
88.71597543,39.00235575,-76.5,1.867788769e-12,3
88.76639639,39.0023571,-76.5,4.084387648e-14,3
88.81663383,39.00235845,-76.5,-2.931873383e-12,3
88.8668853,39.0023598,-76.5,4.493763269e-12,3
88.91715859,39.00236116,-76.5,9.838239694e-12,3
88.96744861,39.00236251,-76.5,4.360289116e-12,3
89.01770125,39.00236386,-76.5,8.524574643e-12,3
89.06793006,39.00236521,-76.5,1.054746107e-11,3
89.11817734,39.00236656,-76.5,-5.919140704e-12,3
89.16841626,39.00236791,-76.5,-1.305943785e-12,3
89.2186939,39.00236926,-76.5,-1.305943785e-12,3
89.26893309,39.00237061,-76.5,-1.75218837e-12,3
89.31918351,39.00237197,-76.5,7.629079463e-12,3
89.36943923,39.00237332,-76.5,3.789574896e-14,3
89.41965863,39.00237467,-76.5,7.179466154e-12,3
89.46994416,39.00237602,-76.5,5.760132033e-13,3
89.52021794,39.00237737,-76.5,7.948579093e-12,3
89.57047902,39.00237872,-76.5,8.745018963e-12,3
89.6207236,39.00238007,-76.5,7.521071824e-12,3
89.67096401,39.00238142,-76.5,-2.853373138e-12,3
89.72120037,39.00238278,-76.5,9.428126838e-13,3
89.77159253,39.00238413,-76.5,1.031582354e-11,3
89.82188323,39.00238548,-76.5,2.996432469e-12,3
89.87220148,39.00238683,-76.5,2.604479917e-12,3
89.92239286,39.00238818,-76.5,-3.312420993e-12,3
89.97270262,39.00238953,-76.5,5.448713474e-12,3
90.02293433,39.00239088,-76.5,2.40193142e-12,3
90.0732132,39.00239223,-76.5,-1.282968841e-14,3
90.12346192,39.00239358,-76.5,4.913013971e-12,3
90.17379421,39.00239494,-76.5,-6.992125951e-12,3
90.2240071,39.00239629,-76.5,6.776432092e-12,3
90.27428195,39.00239764,-76.5,5.942431654e-12,3
90.32452768,39.00239899,-76.5,1.697651096e-13,3
90.37479972,39.00240034,-76.5,6.47825687e-12,3
90.42500461,39.00240169,-76.5,2.808637238e-12,3
90.47525788,39.00240304,-76.5,5.957991799e-12,3
90.52549226,39.00240439,-76.5,-5.807171265e-12,3
90.57569157,39.00240574,-76.5,-4.875024573e-12,3
90.62589344,39.0024071,-76.5,1.442681542e-12,3
90.67619828,39.00240845,-76.5,1.10289733e-12,3
90.7264433,39.0024098,-76.5,-1.844476474e-12,3
90.77670363,39.00241115,-76.5,1.928443686e-12,3
90.82694779,39.0024125,-76.5,-3.74824574e-12,3
90.87721529,39.00241385,-76.5,-1.607899527e-12,3
90.92748194,39.0024152,-76.5,5.663735765e-12,3
90.97776492,39.00241655,-76.5,-6.278419159e-12,3
91.028011,39.0024179,-76.5,-2.902915407e-12,3
91.07835458,39.00241926,-76.5,3.864710397e-12,3
91.12856363,39.00242061,-76.5,6.183715478e-12,3
91.1788264,39.00242196,-76.5,1.264616879e-11,3
91.22914637,39.00242331,-76.5,-7.145434901e-13,3
91.27943969,39.00242466,-76.5,6.039248528e-12,3
91.32971368,39.00242601,-76.5,8.597103046e-12,3
91.3799669,39.00242736,-76.5,1.692427971e-12,3
91.43018546,39.00242872,-76.5,4.335890866e-12,3
91.48040053,39.00243007,-76.5,1.59896893e-12,3
91.53059443,39.00243142,-76.5,2.371573663e-12,3
91.5808602,39.00243277,-76.5,1.233332499e-12,3
91.63107825,39.00243412,-76.5,4.611696967e-12,3
91.68134437,39.00243547,-76.5,-2.305847289e-12,3
91.73157027,39.00243682,-76.5,5.45740987e-13,3
91.78182639,39.00243817,-76.5,8.60154589e-12,3
91.83205115,39.00243952,-76.5,9.704908728e-12,3
91.88235908,39.00244088,-76.5,7.951287137e-12,3
91.93259106,39.00244223,-76.5,-4.544904512e-12,3
91.98285546,39.00244358,-76.5,2.387526878e-12,3
92.03306781,39.00244493,-76.5,6.005178118e-12,3
92.08334895,39.00244628,-76.5,1.051902536e-13,3
92.13357405,39.00244764,-76.5,2.387921017e-12,3
92.18380981,39.00244898,-76.5,3.040528386e-12,3
92.23406321,39.00245033,-76.5,2.247793567e-12,3
92.28437559,39.00245168,-76.5,7.793340388e-12,3
92.33461218,39.00245303,-76.5,-1.034729526e-12,3
92.38488409,39.00245439,-76.5,-2.304590932e-12,3
92.43512522,39.00245574,-76.5,-3.222980412e-12,3
92.48542651,39.00245709,-76.5,7.437742135e-12,3
92.53565823,39.00245844,-76.5,1.231831028e-11,3
92.58591668,39.00245979,-76.5,5.728563945e-12,3
92.63617313,39.00246114,-76.5,-3.285926996e-12,3
92.6864164,39.00246249,-76.5,6.87559611e-12,3
92.73665821,39.00246384,-76.5,4.600562149e-12,3
92.78694476,39.0024652,-76.5,3.432448345e-12,3
92.83718909,39.00246655,-76.5,5.139579865e-13,3
92.88745579,39.0024679,-76.5,6.48733148e-12,3
92.93771739,39.00246925,-76.5,3.97960758e-12,3
92.9879977,39.0024706,-76.5,1.325755424e-11,3
93.03823204,39.00247195,-76.5,1.484788806e-12,3
93.0885512,39.0024733,-76.5,-6.150446528e-12,3
93.13883414,39.00247465,-76.5,1.42275332e-12,3
93.18915279,39.002476,-76.5,-1.196458447e-12,3
93.23944319,39.00247736,-76.5,-5.156155267e-13,3
93.28963543,39.00247871,-76.5,-3.608708445e-12,3
93.33993945,39.00248006,-76.5,6.539032679e-12,3
93.39021204,39.00248141,-76.5,-1.79588075e-12,3
93.44047202,39.00248276,-76.5,1.90372948e-12,3
93.49066233,39.00248411,-76.5,4.360184569e-12,3
93.54085492,39.00248546,-76.5,7.095585224e-12,3
93.59106106,39.00248681,-76.5,9.180243853e-13,3
93.64136146,39.00248817,-76.5,3.067821797e-12,3
93.69163479,39.00248952,-76.5,-3.910674632e-12,3
93.74189601,39.00249087,-76.5,-2.583123451e-12,3
93.79219375,39.00249222,-76.5,5.297351282e-12,3
93.84242463,39.00249357,-76.5,9.867413407e-12,3
93.89268573,39.00249492,-76.5,8.404186691e-12,3
93.94293877,39.00249627,-76.5,-2.641783908e-12,3
93.993218,39.00249762,-76.5,4.087400848e-12,3
94.04345345,39.00249897,-76.5,7.898376901e-12,3
94.09369543,39.00250033,-76.5,4.896380612e-12,3
94.14391673,39.00250168,-76.5,1.097392222e-11,3
94.19416887,39.00250303,-76.5,-1.584810336e-12,3
94.24441807,39.00250438,-76.5,-5.120456409e-12,3
94.29461632,39.00250573,-76.5,1.191910649e-11,3
94.34485951,39.00250708,-76.5,3.151420535e-12,3
94.39518924,39.00250843,-76.5,-3.379903588e-12,3
94.44542579,39.00250978,-76.5,-1.825472615e-12,3
94.49569564,39.00251113,-76.5,-6.076216129e-12,3
94.54590631,39.00251384,-76.5,3.754203448e-12,3
94.59618255,39.00251519,-76.5,-7.456883404e-12,3
94.64640606,39.00251654,-76.5,-5.733517214e-12,3
94.69658072,39.00251789,-76.5,-3.277763099e-12,3
94.74680658,39.00251924,-76.5,3.914643175e-12,3
94.79700152,39.00252059,-76.5,-8.762481416e-13,3
94.84716592,39.00252194,-76.5,1.118977633e-11,3
94.8973497,39.0025233,-76.5,9.268204752e-12,3
94.94752397,39.00252465,-76.5,7.432904773e-12,3
94.99773549,39.002526,-76.5,6.714400035e-12,3
95.0479207,39.00252735,-76.5,1.426532459e-11,3
95.09820155,39.0025287,-76.5,6.815506289e-12,3
95.14840086,39.00253005,-76.5,9.855376793e-12,3
95.19862534,39.0025314,-76.5,4.437850561e-12,3
95.24887012,39.00253275,-76.5,4.437850561e-12,3
95.29913103,39.0025341,-76.5,6.194197526e-12,3
95.34937523,39.00253546,-76.5,7.962106261e-12,3
95.39957054,39.00253681,-76.5,1.820779065e-12,3
95.44977402,39.00253816,-76.5,2.345301996e-12,3
95.49999451,39.00253951,-76.5,2.054592493e-12,3
95.55024,39.00254086,-76.5,6.404833354e-13,3
95.60049529,39.00254221,-76.5,1.29808498e-11,3
95.65075153,39.00254356,-76.5,2.432295795e-12,3
95.70096455,39.00254492,-76.5,-7.015061654e-12,3
95.75116435,39.00254627,-76.5,-4.443585939e-12,3
95.80134879,39.00254762,-76.5,1.340874636e-12,3
95.85155791,39.00254897,-76.5,1.327768993e-11,3
95.9018381,39.00255032,-76.5,1.31721964e-12,3
95.95211537,39.00255167,-76.5,-2.555151137e-13,3
96.00236994,39.00255302,-76.5,1.448537955e-11,3
96.05261015,39.00255437,-76.5,9.897921571e-12,3
96.10287833,39.00255572,-76.5,-3.761143748e-12,3
96.15312431,39.00255708,-76.5,1.713674335e-12,3
96.20336889,39.00255843,-76.5,-6.907702081e-12,3
96.25362392,39.00255978,-76.5,8.793993958e-12,3
96.3038676,39.00256113,-76.5,1.104605113e-12,3
96.35417436,39.00256248,-76.5,-1.111616719e-14,3
96.40437364,39.00256383,-76.5,1.080387341e-12,3
96.4545698,39.00256518,-76.5,6.60251401e-12,3
96.50475474,39.00256653,-76.5,1.213146293e-11,3
96.55494837,39.00256788,-76.5,1.279617437e-11,3
96.6051435,39.00256923,-76.5,-9.241751486e-13,3
96.65536496,39.00257059,-76.5,-9.815276901e-13,3
96.70555374,39.00257194,-76.5,-2.51340541e-12,3
96.75577457,39.00257329,-76.5,-2.053820627e-12,3
96.80596594,39.00257464,-76.5,-8.114516436e-12,3
96.85613285,39.00257599,-76.5,6.289507285e-12,3
96.90630316,39.00257734,-76.5,7.794035441e-12,3
96.95652369,39.00257869,-76.5,9.001361082e-14,3
97.00671871,39.00258004,-76.5,2.166154431e-11,3
97.05694293,39.00258139,-76.5,7.030398476e-12,3
97.1071969,39.00258275,-76.5,-3.468843306e-12,3
97.15747746,39.0025841,-76.5,-6.284162739e-12,3
97.20773354,39.00258545,-76.5,2.379003317e-12,3
97.25797969,39.0025868,-76.5,7.304160154e-12,3
97.30822883,39.00258815,-76.5,1.683257175e-11,3
97.35848334,39.0025895,-76.5,9.464072584e-12,3
97.40871534,39.00259086,-76.5,2.597023397e-13,3
97.45892448,39.0025922,-76.5,5.588144313e-12,3
97.50915001,39.00259356,-76.5,2.653845101e-12,3
97.55935409,39.00259491,-76.5,-8.610382857e-12,3
97.60955769,39.00259626,-76.5,-3.291100797e-12,3
97.6597725,39.00259761,-76.5,1.121712932e-11,3
97.71001368,39.00259896,-76.5,1.440729631e-11,3
97.76031941,39.00260031,-76.5,3.502688027e-13,3
97.81063325,39.00260166,-76.5,-8.953343205e-12,3
97.8609144,39.00260301,-76.5,8.458417601e-12,3
97.91117245,39.00260437,-76.5,1.461589551e-11,3
97.9614511,39.00260572,-76.5,-5.775642601e-12,3
98.01167007,39.00260707,-76.5,1.122785053e-11,3
98.06193176,39.00260842,-76.5,-1.946593545e-12,3
98.11216409,39.00260977,-76.5,3.983222093e-12,3
98.16244919,39.00261112,-76.5,6.88807417e-12,3
98.21270754,39.00261247,-76.5,1.646384799e-12,3
98.26299006,39.00261382,-76.5,-7.968319513e-12,3
98.31340938,39.00261518,-76.5,-1.370704388e-12,3
98.36367244,39.00261653,-76.5,7.385072099e-12,3
98.41395792,39.00261788,-76.5,7.213771974e-13,3
98.46419603,39.00261923,-76.5,-2.679017895e-12,3
98.51453704,39.00262058,-76.5,-6.243629724e-13,3
98.56480321,39.00262193,-76.5,3.228957007e-12,3
98.61507865,39.00262328,-76.5,4.321118292e-12,3
98.66539037,39.00262463,-76.5,-8.334758428e-12,3
98.7156441,39.00262598,-76.5,-2.948640173e-12,3
98.76592934,39.00262734,-76.5,-3.325661183e-12,3
98.81620214,39.00262869,-76.5,3.109678524e-12,3
98.86648759,39.00263004,-76.5,6.489265318e-12,3
98.91674562,39.00263139,-76.5,-1.470674087e-13,3
98.96699507,39.00263274,-76.5,-3.11491493e-12,3
99.0173692,39.00263409,-76.5,1.232209007e-11,3
99.06762771,39.00263544,-76.5,1.8533604e-11,3
99.11784249,39.00263679,-76.5,-9.481353732e-12,3
99.16805667,39.00263814,-76.5,1.177752265e-11,3
99.2182719,39.0026395,-76.5,4.216076032e-12,3
99.26853273,39.00264085,-76.5,1.112285205e-11,3
99.31878301,39.0026422,-76.5,2.123033842e-12,3
99.36899583,39.00264355,-76.5,1.341398696e-11,3
99.4192355,39.0026449,-76.5,2.869275001e-12,3
99.46946542,39.00264625,-76.5,-1.028548518e-11,3
99.51970858,39.0026476,-76.5,7.081158224e-12,3
99.56998381,39.00264895,-76.5,-4.890471504e-12,3
99.62025959,39.0026503,-76.5,4.246361869e-12,3
99.67049343,39.00265166,-76.5,1.198072826e-11,3
99.72072402,39.00265301,-76.5,-1.604251298e-12,3
99.77093671,39.00265436,-76.5,6.864477902e-12,3
99.82122526,39.00265571,-76.5,4.007558555e-12,3
99.87144247,39.00265706,-76.5,9.071433092e-12,3
99.92170788,39.00265841,-76.5,7.906695131e-12,3
99.97194854,39.00265976,-76.5,4.809997417e-12,3
100.0221638,39.00266111,-76.49999998,0.01309506636,3
100.0724245,39.00266246,-76.49999993,0.02618485011,3
100.1226277,39.00266381,-76.49999986,0.0392726667,3
100.1728582,39.00266516,-76.49999977,0.05236364505,3
100.2231064,39.00266651,-76.49999966,0.06545786029,3
100.2733318,39.00266786,-76.49999952,0.07854153991,3
100.3235752,39.00266921,-76.49999937,0.09164503544,3
100.3738963,39.00267055,-76.49999918,0.1047166181,3
100.4241417,39.00267189,-76.49999898,0.1178543479,3
100.4743967,39.00267323,-76.49999876,0.1309134167,3
100.5246551,39.00267457,-76.49999851,0.1439933859,3
100.5748929,39.0026759,-76.49999824,0.157082479,3
100.6252013,39.00267723,-76.49999794,0.1701712912,3
100.6754677,39.00267856,-76.49999763,0.1832744948,3
100.725719,39.00267989,-76.49999729,0.196355702,3
100.7759798,39.00268121,-76.49999693,0.2094482438,3
100.8262351,39.00268253,-76.49999655,0.2225360146,3
100.8765244,39.00268384,-76.49999614,0.2356286999,3
100.9267753,39.00268516,-76.49999571,0.2487708913,3
100.9770067,39.00268646,-76.49999527,0.2618274479,3
101.0272878,39.00268775,-76.4999948,0.2748867581,3
101.0775475,39.00268905,-76.49999431,0.2879758858,3
101.1278075,39.00269034,-76.49999379,0.3010750205,3
101.1780752,39.00269163,-76.49999326,0.3141558824,3
101.2283832,39.00269291,-76.4999927,0.3272460772,3
101.278699,39.00269418,-76.49999212,0.3403502141,3
101.3289843,39.00269545,-76.49999152,0.3534423842,3
101.3792933,39.00269671,-76.4999909,0.3665284224,3
101.4295874,39.00269796,-76.49999026,0.3796222355,3
101.4798972,39.00269921,-76.4999896,0.3926990965,3
101.5301694,39.00270045,-76.49998891,0.4058061426,3
101.5804011,39.00270169,-76.49998821,0.4188808566,3
101.6306548,39.00270292,-76.49998749,0.4319761361,3
101.6809503,39.00270413,-76.49998674,0.4450668063,3
101.7311959,39.00270535,-76.49998597,0.4581556779,3
101.7815797,39.00270655,-76.49998519,0.4712456816,3
101.8318122,39.00270775,-76.49998439,0.4782467734,3
101.8820707,39.00270895,-76.49998359,0.4782467734,3
101.9323825,39.00271015,-76.4999828,0.4782467734,3
101.9826413,39.00271135,-76.499982,0.4782467734,3
102.0328648,39.00271254,-76.49998118,0.4913343923,3
102.083187,39.00271373,-76.49998036,0.4961482531,3
102.133437,39.00271492,-76.49997953,0.4961482531,3
102.1837289,39.0027161,-76.49997871,0.4961482531,3
102.234014,39.00271729,-76.49997789,0.4961482531,3
102.2843783,39.00271848,-76.49997706,0.4961482531,3
102.3346519,39.00271967,-76.49997624,0.4961482531,3
102.3849138,39.00272086,-76.49997541,0.4961482531,3
102.4351967,39.00272205,-76.49997459,0.4961482531,3
102.485503,39.00272323,-76.49997376,0.4961482531,3
102.5357923,39.00272442,-76.49997294,0.4961482531,3
102.5860636,39.00272561,-76.49997212,0.496148253,3
102.63635,39.00272679,-76.49997127,0.5092234218,3
102.6866297,39.00272797,-76.49997042,0.5122580612,3
102.7368722,39.00272914,-76.49996957,0.5122580613,3
102.7871267,39.00273032,-76.49996873,0.5122580612,3
102.8373799,39.0027315,-76.49996788,0.5122580612,3
102.8876545,39.00273268,-76.49996703,0.5122580612,3
102.9379162,39.00273386,-76.49996618,0.5122580612,3
102.9881487,39.00273503,-76.49996533,0.5122580612,3
103.038439,39.00273621,-76.49996448,0.5122580612,3
103.0887344,39.00273739,-76.49996363,0.5122580612,3
103.1389893,39.00273857,-76.49996278,0.5122580612,3
103.1892961,39.00273975,-76.49996194,0.5122580612,3
103.2395798,39.00274091,-76.49996107,0.5253357967,3
103.2898322,39.00274208,-76.4999602,0.5267606484,3
103.3401623,39.00274325,-76.49995933,0.5267606483,3
103.3904675,39.00274442,-76.49995846,0.5267606483,3
103.4407382,39.00274559,-76.49995759,0.5267606483,3
103.4910118,39.00274675,-76.49995671,0.5267606483,3
103.5412796,39.00274792,-76.49995584,0.5267606483,3
103.5915395,39.00274909,-76.49995497,0.5267606483,3
103.6418196,39.00275026,-76.4999541,0.5267606483,3
103.6920769,39.00275143,-76.49995323,0.5267606482,3
103.7424008,39.00275259,-76.49995236,0.5267606483,3
103.7927233,39.00275375,-76.49995147,0.5398334972,3
103.8430125,39.00275491,-76.49995057,0.5438083094,3
103.8933562,39.00275607,-76.49994968,0.5438083093,3
103.9436469,39.00275722,-76.49994878,0.5438083094,3
103.993921,39.00275838,-76.49994789,0.5438083093,3
104.0442207,39.00275954,-76.49994699,0.5438083093,3
104.0944369,39.00276069,-76.4999461,0.5438083093,3
104.1447078,39.00276185,-76.4999452,0.5438083093,3
104.194962,39.002763,-76.4999443,0.5438083093,3
104.2452547,39.00276416,-76.49994341,0.5438083093,3
104.2955283,39.00276531,-76.49994249,0.5569198691,3
104.3457693,39.00276644,-76.49994156,0.5699993741,3
104.3960052,39.00276872,-76.49993969,0.5709655816,3
104.4462902,39.00276985,-76.49993875,0.5709655815,3
104.4965719,39.00277099,-76.49993781,0.5709655816,3
104.5467833,39.00277213,-76.49993688,0.5709655815,3
104.5969874,39.00277326,-76.49993594,0.5709655815,3
104.647236,39.0027744,-76.49993501,0.5709655815,3
104.6974439,39.00277554,-76.49993407,0.5709655815,3
104.7476429,39.00277667,-76.49993314,0.5709655815,3
104.7978543,39.00277781,-76.4999322,0.5709655815,3
104.8480741,39.00277895,-76.49993126,0.5709655815,3
104.8983688,39.00278008,-76.49993031,0.5840448501,3
104.9485835,39.00278119,-76.49992934,0.5971331528,3
104.9988023,39.0027823,-76.49992835,0.607795697,3
105.0490144,39.00278341,-76.49992736,0.607795697,3
105.0992831,39.00278452,-76.49992637,0.607795697,3
105.1495101,39.00278563,-76.49992538,0.607795697,3
105.1997162,39.00278674,-76.49992439,0.607795697,3
105.2499297,39.00278785,-76.4999234,0.607795697,3
105.3001323,39.00278896,-76.49992241,0.607795697,3
105.3503302,39.00279007,-76.49992142,0.6077956969,3
105.4005192,39.00279118,-76.49992044,0.6077956969,3
105.4507411,39.00279229,-76.49991944,0.6077956969,3
105.5009427,39.00279339,-76.49991846,0.6077956969,3
105.5511896,39.00279449,-76.49991745,0.6209040855,3
105.6013866,39.00279558,-76.49991642,0.63398824,3
105.6516108,39.00279666,-76.49991538,0.6470846261,3
105.7018143,39.00279773,-76.49991433,0.6533869101,3
105.7520284,39.00279881,-76.49991328,0.6533869101,3
105.8022577,39.00279988,-76.49991222,0.6533869101,3
105.8525633,39.00280095,-76.49991117,0.6533869101,3
105.9027685,39.00280203,-76.49991012,0.6533869101,3
105.9530315,39.0028031,-76.49990906,0.6533869101,3
106.0032988,39.00280417,-76.49990801,0.6533869101,3
106.0535668,39.00280524,-76.49990696,0.65338691,3
106.1037663,39.00280632,-76.49990591,0.6533869101,3
106.1540477,39.00280739,-76.49990485,0.6533869101,3
106.2043513,39.00280846,-76.4999038,0.6533869101,3
106.2545735,39.00280952,-76.49990273,0.6664664912,3
106.3047794,39.00281058,-76.49990164,0.6795614639,3
106.3550503,39.00281162,-76.49990054,0.692653021,3
106.4053428,39.00281264,-76.49989941,0.7057382911,3
106.4556279,39.00281367,-76.49989829,0.7073896119,3
106.5058398,39.0028147,-76.49989716,0.7073896119,3
106.5560775,39.00281572,-76.49989604,0.7073896119,3
106.6063744,39.00281675,-76.49989491,0.7073896119,3
106.6566399,39.00281778,-76.49989379,0.7073896119,3
106.706906,39.00281881,-76.49989266,0.7073896118,3
106.7571607,39.00281983,-76.49989154,0.7073896119,3
106.8073722,39.00282086,-76.49989041,0.7073896118,3
106.8575846,39.00282189,-76.49988929,0.7073896118,3
106.9078256,39.0028229,-76.49988814,0.720485069,3
106.9581301,39.00282391,-76.49988698,0.7335783159,3
107.0083891,39.0028249,-76.49988581,0.7466623895,3
107.0585729,39.00282588,-76.49988461,0.7597588198,3
107.1087616,39.00282685,-76.49988341,0.7688720504,3
107.1590181,39.00282782,-76.49988221,0.7689381308,3
107.2092946,39.00282879,-76.499881,0.7689386172,3
107.259577,39.00282976,-76.4998798,0.7689386172,3
107.3097844,39.00283073,-76.49987859,0.7689386172,3
107.3600417,39.0028317,-76.49987739,0.7689386172,3
107.4102962,39.00283267,-76.49987619,0.7689386172,3
107.4605801,39.00283365,-76.49987498,0.7689386172,3
107.510814,39.00283462,-76.49987378,0.7689386171,3
107.5610787,39.00283557,-76.49987256,0.7820246464,3
107.611363,39.00283652,-76.49987132,0.7951119478,3
107.6615785,39.00283745,-76.49987007,0.8082004498,3
107.7117972,39.00283837,-76.4998688,0.8212895617,3
107.7620213,39.00283928,-76.49986752,0.8343835039,3
107.8123092,39.00284019,-76.49986623,0.8376840729,3
107.8625314,39.00284109,-76.49986495,0.8376840728,3
107.912735,39.00284199,-76.49986366,0.8376840729,3
107.9629651,39.0028429,-76.49986237,0.8376840728,3
108.0132197,39.0028438,-76.49986108,0.8376840728,3
108.063536,39.00284471,-76.4998598,0.8376840728,3
108.1137729,39.00284561,-76.49985851,0.8376840728,3
108.1640076,39.00284651,-76.49985722,0.8376840728,3
108.214257,39.00284742,-76.49985594,0.8376840728,3
108.2645527,39.00284831,-76.49985464,0.8507798682,3
108.3147915,39.00284919,-76.49985332,0.8638606602,3
108.3650505,39.00285005,-76.49985199,0.8769565185,3
108.4153128,39.0028509,-76.49985064,0.8900407136,3
108.465509,39.00285174,-76.49984928,0.9031259211,3
108.5157293,39.00285256,-76.49984791,0.9140476426,3
108.5659562,39.00285339,-76.49984654,0.9140476426,3
108.6161982,39.00285421,-76.49984517,0.9140476427,3
108.6664351,39.00285504,-76.4998438,0.9140476426,3
108.716711,39.00285586,-76.49984243,0.9140476426,3
108.7669312,39.00285669,-76.49984105,0.9140476426,3
108.8171368,39.00285751,-76.49983968,0.9140476425,3
108.8674084,39.00285834,-76.49983831,0.9140476425,3
108.9176359,39.00285916,-76.49983694,0.9140476426,3
108.9678507,39.00285997,-76.49983555,0.9271389385,3
109.0180686,39.00286077,-76.49983416,0.9402238378,3
109.0683448,39.00286155,-76.49983274,0.9533207337,3
109.1185509,39.00286232,-76.49983132,0.9664012827,3
109.1687557,39.00286307,-76.49982988,0.9795163652,3
109.2189591,39.00286381,-76.49982843,0.9925927846,3
109.269137,39.00286454,-76.49982698,0.9981714844,3
109.3193292,39.00286528,-76.49982552,0.9981714844,3
109.3696055,39.00286601,-76.49982407,0.9981714844,3
109.4198593,39.00286674,-76.49982261,0.9981714844,3
109.4702108,39.00286747,-76.49982115,0.9981714844,3
109.5205419,39.00286821,-76.4998197,0.9981714844,3
109.5708019,39.00286894,-76.49981824,0.9981714844,3
109.6210751,39.00286967,-76.49981679,0.9981714844,3
109.6713719,39.00287039,-76.49981532,1.011245977,3
109.7216248,39.00287109,-76.49981384,1.024351008,3
109.7718947,39.00287177,-76.49981235,1.037423698,3
109.8221643,39.00287245,-76.49981085,1.05053138,3
109.872422,39.0028731,-76.49980933,1.063616505,3
109.9227101,39.00287374,-76.49980781,1.076717282,3
109.9729686,39.00287437,-76.49980627,1.089800886,3
110.0232379,39.00287499,-76.49980474,1.090371284,3
110.0734944,39.00287562,-76.4998032,1.090371284,3
110.1237049,39.00287624,-76.49980167,1.090371284,3
110.1739286,39.00287687,-76.49980013,1.090371284,3
110.2241597,39.00287749,-76.4997986,1.090371284,3
110.2743933,39.00287812,-76.49979706,1.090371284,3
110.3246256,39.00287874,-76.49979552,1.090371284,3
110.3748347,39.00287935,-76.49979398,1.103466125,3
110.4250438,39.00287994,-76.49979242,1.116550817,3
110.4752671,39.00288052,-76.49979086,1.129633899,3
110.525456,39.00288108,-76.49978928,1.142739462,3
110.5756487,39.00288162,-76.4997877,1.155828407,3
110.6258455,39.00288215,-76.4997861,1.168912923,3
110.6761263,39.00288267,-76.4997845,1.18199887,3
110.7263628,39.00288317,-76.49978288,1.191209123,3
110.7766315,39.00288367,-76.49978128,1.191209123,3
110.8269068,39.00288417,-76.49977968,1.191209123,3
110.8771779,39.00288467,-76.49977807,1.191209123,3
110.9273871,39.00288517,-76.49977646,1.191209123,3
110.9776312,39.00288565,-76.49977484,1.204312827,3
111.0279048,39.00288612,-76.49977322,1.217391288,3
111.078159,39.00288657,-76.49977158,1.230476771,3
111.1283673,39.00288701,-76.49976995,1.243552637,3
111.1785982,39.00288742,-76.4997683,1.256654784,3
111.2288094,39.00288782,-76.49976664,1.269757998,3
111.3103766,39.00288821,-76.49976498,1.282847324,3
111.3606794,39.00288893,-76.49976165,1.299278922,3
111.4109526,39.00288928,-76.49975997,1.312380586,3
111.4612321,39.00288961,-76.49975829,1.325470976,3
111.5115009,39.00288992,-76.49975661,1.338555771,3
111.5617822,39.00289021,-76.49975491,1.351675037,3
111.6120574,39.00289049,-76.49975322,1.364728656,3
111.662358,39.00289075,-76.49975152,1.377818176,3
111.7126331,39.00289099,-76.49974982,1.390917003,3
111.7628698,39.00289121,-76.49974811,1.403997023,3
111.8131731,39.00289142,-76.4997464,1.417095321,3
111.8634041,39.00289161,-76.49974469,1.43018551,3
111.9136557,39.00289178,-76.49974297,1.44327187,3
111.9638968,39.00289193,-76.49974125,1.456368432,3
112.0141859,39.00289207,-76.49973953,1.469454361,3
112.0644679,39.00289219,-76.4997378,1.482543473,3
112.1147381,39.00289229,-76.49973607,1.495639779,3
112.1649891,39.00289238,-76.49973435,1.508724515,3
112.2153123,39.00289244,-76.49973262,1.521815201,3
112.2655965,39.00289249,-76.49973089,1.534901123,3
112.3158466,39.00289252,-76.49972915,1.547998941,3
112.3661445,39.00289253,-76.49972742,1.561085044,3
112.4164189,39.00289253,-76.49972569,1.574173126,3
112.4666796,39.00289251,-76.49972396,1.5872583,3
112.5169373,39.00289247,-76.49972223,1.600358316,3
112.567224,39.00289241,-76.4997205,1.613439751,3
112.6174669,39.00289233,-76.49971877,1.626534388,3
112.6677287,39.00289224,-76.49971704,1.639621155,3
112.7179403,39.00289213,-76.49971532,1.652718013,3
112.7682044,39.002892,-76.49971359,1.665799499,3
112.818472,39.00289186,-76.49971187,1.67889125,3
112.8687506,39.00289169,-76.49971015,1.691981213,3
112.9190341,39.00289151,-76.49970844,1.705064628,3
