lat_deg,lon_deg
39.00106291,-76.49953824
39.0010449,-76.49953824
39.00102688,-76.49953824
39.00100887,-76.49953824
39.00099085,-76.49953824
39.00097284,-76.49953824
39.00095482,-76.49953824
39.00093681,-76.49953824
39.00091879,-76.49953824
39.00090077,-76.49953824
39.00090077,-76.49953824
39.00088282,-76.49953663
39.00086521,-76.49953184
39.00084829,-76.49952395
39.0008324,-76.49951312
39.00081781,-76.49949961
39.00080369,-76.49948527
39.00078957,-76.49947093
39.00077545,-76.49945659
39.00076133,-76.49944225
39.00074721,-76.4994279
39.00073309,-76.49941356
39.00071897,-76.49939922
39.00070485,-76.49938488
39.00069074,-76.49937054
39.00067755,-76.49935484
39.00066619,-76.49933694
39.00065689,-76.49931719
39.00064983,-76.49929597
39.00064514,-76.4992737
39.00064291,-76.4992508
39.00064319,-76.49922774
39.00064597,-76.49920495
39.0006512,-76.49918287
39.00065878,-76.49916195
39.00066856,-76.49914257
39.00068034,-76.49912514
39.0006939,-76.49910997
39.00070898,-76.49909737
39.00072528,-76.49908758
39.00074249,-76.49908079
39.00076026,-76.49907714
39.00077826,-76.49907648
39.00079627,-76.49907648
39.00081429,-76.49907648
39.00083231,-76.49907648
39.00085032,-76.49907648
39.00086834,-76.49907648
39.00088635,-76.49907648
39.00090077,-76.49907648
39.00090077,-76.49907648
39.00091879,-76.49907648
39.0009368,-76.49907648
39.00095482,-76.49907648
39.00097283,-76.49907648
39.00099085,-76.49907648
39.00100886,-76.49907648
39.00102688,-76.49907648
39.0010449,-76.49907648
39.00106291,-76.49907648
39.00108093,-76.49907648
39.00109894,-76.49907648
39.00111696,-76.49907648
39.00113497,-76.49907648
39.00115299,-76.49907648
39.001171,-76.49907648
39.00118902,-76.49907648
39.00120704,-76.49907648
39.00122505,-76.49907648
39.00124307,-76.49907648
39.00126108,-76.49907648
39.0012791,-76.49907648
39.00129711,-76.49907648
39.00131513,-76.49907648
39.00133314,-76.49907648
39.00135116,-76.49907648
39.00136917,-76.49907648
39.00138719,-76.49907648
39.00140521,-76.49907648
39.00142322,-76.49907648
39.00144124,-76.49907648
39.00145925,-76.49907648
39.00147727,-76.49907647
39.00149528,-76.49907647
39.0015133,-76.49907647
39.00153131,-76.49907647
39.00154933,-76.49907647
39.00156735,-76.49907647
39.00158536,-76.49907647
39.00160338,-76.49907647
39.00162139,-76.49907647
39.00163941,-76.49907647
39.00165742,-76.49907647
39.00167544,-76.49907647
39.00169345,-76.49907647
39.00171147,-76.49907647
39.00172948,-76.49907647
39.0017475,-76.49907647
39.00176552,-76.49907647
39.00178353,-76.49907647
39.00180155,-76.49907647
39.00181956,-76.49907647
39.00183758,-76.49907647
39.00185559,-76.49907647
39.00187361,-76.49907647
39.00189162,-76.49907647
39.00190964,-76.49907647
39.00192766,-76.49907647
39.00194567,-76.49907647
39.00196369,-76.49907647
39.0019817,-76.49907647
39.00199972,-76.49907647
39.00201773,-76.49907647
39.00203575,-76.49907647
39.00205376,-76.49907647
39.00207178,-76.49907647
39.00208979,-76.49907647
39.00210781,-76.49907647
39.00212583,-76.49907647
39.00214384,-76.49907647
39.00216186,-76.49907647
39.00217987,-76.49907647
39.00219789,-76.49907647
39.0022159,-76.49907647
39.00223392,-76.49907647
39.00225193,-76.49907646
39.00226995,-76.49907646
39.00228797,-76.49907646
39.00230598,-76.49907646
39.002324,-76.49907646
39.00234201,-76.49907646
39.00236003,-76.49907646
39.00237804,-76.49907646
39.00239606,-76.49907646
39.00241407,-76.49907646
39.00243209,-76.49907646
39.0024501,-76.49907646
39.00246812,-76.49907646
39.00248614,-76.49907646
39.00250415,-76.49907646
39.00252217,-76.49907646
39.00254018,-76.49907646
39.0025582,-76.49907646
39.00257621,-76.49907646
39.00259423,-76.49907646
39.00261224,-76.49907646
39.00263026,-76.49907646
39.00264828,-76.49907646
39.00266629,-76.49907646
39.00268431,-76.49907646
39.00270232,-76.49907646
39.00270232,-76.49907646
39.00272028,-76.49907485
39.00273789,-76.49907005
39.0027548,-76.49906216
39.00277069,-76.49905133
39.00278529,-76.49903782
39.00279941,-76.49902348
39.00281353,-76.49900914
39.00282765,-76.4989948
39.00284177,-76.49898046
39.00285588,-76.49896612
39.00287,-76.49895178
39.00288412,-76.49893743
39.00289824,-76.49892309
39.00291236,-76.49890875
39.00292554,-76.49889305
39.0029369,-76.49887514
39.0029462,-76.49885539
39.00295326,-76.49883417
39.00295795,-76.4988119
39.00296018,-76.49878901
39.0029599,-76.49876594
39.00295712,-76.49874315
39.00295189,-76.49872107
39.00294431,-76.49870015
39.00293453,-76.49868078
39.00292275,-76.49866334
39.00290919,-76.49864817
39.00289411,-76.49863557
39.00287781,-76.49862578
39.0028606,-76.49861899
39.00284283,-76.49861534
39.00282483,-76.49861469
39.00280681,-76.49861469
39.0027888,-76.49861469
39.00277078,-76.49861469
39.00275277,-76.49861469
39.00273475,-76.49861469
39.00271674,-76.49861469
39.00270232,-76.49861469
39.00270232,-76.49861469
39.0026843,-76.49861469
39.00266629,-76.49861469
39.00264827,-76.49861469
39.00263025,-76.49861469
39.00261224,-76.49861469
39.00259422,-76.49861469
39.00257621,-76.49861469
39.00255819,-76.49861469
39.00254018,-76.49861469
39.00252216,-76.49861469
39.00250415,-76.49861469
39.00248613,-76.49861469
39.00246812,-76.49861469
39.0024501,-76.49861469
39.00243208,-76.49861469
39.00241407,-76.49861469
39.00239605,-76.49861469
39.00237804,-76.49861469
39.00236002,-76.4986147
39.00234201,-76.4986147
39.00232399,-76.4986147
39.00230598,-76.4986147
39.00228796,-76.4986147
39.00226995,-76.4986147
39.00225193,-76.4986147
39.00223391,-76.4986147
39.0022159,-76.4986147
39.00219788,-76.4986147
39.00217987,-76.4986147
39.00216185,-76.4986147
39.00214384,-76.4986147
39.00212582,-76.4986147
39.00210781,-76.4986147
39.00208979,-76.4986147
39.00207177,-76.4986147
39.00205376,-76.4986147
39.00203574,-76.4986147
39.00201773,-76.4986147
39.00199971,-76.4986147
39.0019817,-76.4986147
39.00196368,-76.4986147
39.00194567,-76.4986147
39.00192765,-76.4986147
39.00190964,-76.4986147
39.00189162,-76.4986147
39.0018736,-76.4986147
39.00185559,-76.4986147
39.00183757,-76.49861471
39.00181956,-76.49861471
39.00180154,-76.49861471
39.00178353,-76.49861471
39.00176551,-76.49861471
39.0017475,-76.49861471
39.00172948,-76.49861471
39.00171146,-76.49861471
39.00169345,-76.49861471
39.00167543,-76.49861471
39.00165742,-76.49861471
39.0016394,-76.49861471
39.00162139,-76.49861471
39.00160337,-76.49861471
39.00158536,-76.49861471
39.00156734,-76.49861471
39.00154933,-76.49861471
39.00153131,-76.49861471
39.00151329,-76.49861471
39.00149528,-76.49861471
39.00147726,-76.49861471
39.00145925,-76.49861471
39.00144123,-76.49861471
39.00142322,-76.49861471
39.0014052,-76.49861471
39.00138719,-76.49861471
39.00136917,-76.49861471
39.00135115,-76.49861471
39.00133314,-76.49861472
39.00131512,-76.49861472
39.00129711,-76.49861472
39.00127909,-76.49861472
39.00126108,-76.49861472
39.00124306,-76.49861472
39.00122505,-76.49861472
39.00120703,-76.49861472
39.00118902,-76.49861472
39.001171,-76.49861472
39.00115298,-76.49861472
39.00113497,-76.49861472
39.00111695,-76.49861472
39.00109894,-76.49861472
39.00108092,-76.49861472
39.00106291,-76.49861472
39.00104489,-76.49861472
39.00102688,-76.49861472
39.00100886,-76.49861472
39.00099084,-76.49861472
39.00097283,-76.49861472
39.00095481,-76.49861472
39.0009368,-76.49861472
39.00091878,-76.49861472
39.00090077,-76.49861472
